	cellType	genes	tp	fp	fn	precision	recall	f1	Atlas
3522	NeonatalSkin.Lymphatic vessel endothelial cell	RP23-455D21.1	1	4	13	0.200000002980232	0.0714285746216774	0.105263158679008	MCA
5144	NeonatalSkin.Lymphatic vessel endothelial cell	n-TStga1	1	12	13	0.0769230797886848	0.0714285746216774	0.0740740746259689	MCA
1782	NeonatalSkin.Lymphatic vessel endothelial cell	Gm24009	1	13	13	0.0714285746216774	0.0714285746216774	0.0714285746216774	MCA
2618	NeonatalSkin.Lymphatic vessel endothelial cell	Mmrn1	8	217	6	0.0355555564165115	0.571428596973419	0.0669456049799919	MCA
18131	NeonatalSkin.Lymphatic vessel endothelial cell	Gm5160	1	19	13	0.0500000007450581	0.0714285746216774	0.0588235296308994	MCA
361	NeonatalSkin.Macrophage_Cd74 high	BC028777	1	1	17	0.5	0.0555555559694767	0.100000001490116	MCA
295	NeonatalSkin.Macrophage_Cd74 high	Astl	1	3	17	0.25	0.0555555559694767	0.0909090936183929	MCA
12931	NeonatalSkin.Macrophage_Cd74 high	Gm26514	1	3	17	0.25	0.0555555559694767	0.0909090936183929	MCA
908	NeonatalSkin.Macrophage_Cd74 high	Dnmt3aos	1	8	17	0.111111111938953	0.0555555559694767	0.0740740746259689	MCA
312111	NeonatalSkin.Macrophage_Cd74 high	Snord7	1	23	17	0.0416666679084301	0.0555555559694767	0.0476190485060215	MCA
15631	NeonatalSkin.Macrophage_Lyz2 high	Il22	2	15	15	0.117647059261799	0.117647059261799	0.117647059261799	MCA
12791	NeonatalSkin.Macrophage_Lyz2 high	Gm38279	1	0	16	1	0.0588235296308994	0.111111111938953	MCA
12751	NeonatalSkin.Macrophage_Lyz2 high	Gm32569	1	6	16	0.142857149243355	0.0588235296308994	0.0833333358168602	MCA
2531	NeonatalSkin.Macrophage_Lyz2 high	RP23-356G7.4	1	8	16	0.111111111938953	0.0588235296308994	0.0769230797886848	MCA
7601	NeonatalSkin.Macrophage_Lyz2 high	Ctcflos	2	38	15	0.0500000007450581	0.117647059261799	0.070175439119339	MCA
2158	NeonatalSkin.Macrophage_Pf4 high	Gm42585	1	0	26	1	0.0370370373129845	0.0714285746216774	MCA
2140	NeonatalSkin.Macrophage_Pf4 high	Gm27747	1	1	26	0.5	0.0370370373129845	0.0689655169844627	MCA
4123	NeonatalSkin.Macrophage_Pf4 high	RP23-352E22.3	1	1	26	0.5	0.0370370373129845	0.0689655169844627	MCA
4128	NeonatalSkin.Macrophage_Pf4 high	RP24-295J1.1	1	1	26	0.5	0.0370370373129845	0.0689655169844627	MCA
5781	NeonatalSkin.Macrophage_Pf4 high	B430305J03Rik	2	33	25	0.0571428574621677	0.0740740746259689	0.0645161271095276	MCA
4009	NeonatalSkin.Mast cell	Mrgprb2	48	102	25	0.319999992847443	0.657534241676331	0.430493265390396	MCA
4007	NeonatalSkin.Mast cell	Mrgprb1	63	186	10	0.25301206111908	0.863013684749603	0.391304343938828	MCA
13152	NeonatalSkin.Mast cell	Clec12b	18	46	55	0.28125	0.246575355529785	0.262773722410202	MCA
4012	NeonatalSkin.Mast cell	Mrgprx2	11	16	62	0.407407402992249	0.15068493783474	0.219999998807907	MCA
6886	NeonatalSkin.Mast cell	Tpsab1	44	283	29	0.134556576609612	0.602739751338959	0.219999998807907	MCA
5449	NeonatalSkin.Melanocyte	Tyrp1	20	14	14	0.588235259056091	0.588235259056091	0.588235259056091	MCA
54471	NeonatalSkin.Melanocyte	Tyr	13	4	21	0.764705896377563	0.382352948188782	0.509803950786591	MCA
4685	NeonatalSkin.Melanocyte	Slc45a2	13	11	21	0.541666686534882	0.382352948188782	0.448275864124298	MCA
5385	NeonatalSkin.Melanocyte	Tspan10	10	11	24	0.476190507411957	0.294117629528046	0.363636374473572	MCA
21571	NeonatalSkin.Melanocyte	Gpr143	6	16	28	0.272727280855179	0.176470592617989	0.214285716414452	MCA
32811	NeonatalSkin.Muscle cell_Actc1 high	Myod1	8	237	37	0.0326530598104	0.177777782082558	0.0551724135875702	MCA
3214	NeonatalSkin.Muscle cell_Actc1 high	Mstn	4	108	41	0.0357142873108387	0.0888888910412788	0.0509554147720337	MCA
7412	NeonatalSkin.Muscle cell_Actc1 high	Calcr	2	41	43	0.0465116277337074	0.0444444455206394	0.0454545468091965	MCA
18641	NeonatalSkin.Muscle cell_Actc1 high	Fhad1os2	1	0	44	1	0.0222222227603197	0.0434782616794109	MCA
21671	NeonatalSkin.Muscle cell_Actc1 high	Gm43571	1	3	44	0.25	0.0222222227603197	0.0408163256943226	MCA
4091	NeonatalSkin.Muscle cell_Lrrc15 high	Lrrc15	56	469	40	0.106666669249535	0.583333313465118	0.18035426735878	MCA
348	NeonatalSkin.Muscle cell_Lrrc15 high	Adamts18	6	64	90	0.0857142806053162	0.0625	0.0722891539335251	MCA
3000	NeonatalSkin.Muscle cell_Lrrc15 high	Gm15478	3	28	93	0.096774198114872	0.03125	0.047244094312191	MCA
7713	NeonatalSkin.Muscle cell_Lrrc15 high	Tnmd	43	1844	53	0.0227874927222729	0.447916656732559	0.0433686338365078	MCA
3204	NeonatalSkin.Muscle cell_Lrrc15 high	Gm9885	4	107	92	0.0360360369086266	0.0416666679084301	0.0386473424732685	MCA
3505	NeonatalSkin.Neuron	Pcdh20	6	117	30	0.0487804859876633	0.16666667163372	0.0754716992378235	MCA
8411	NeonatalSkin.Neuron	Cdh19	9	255	27	0.0340909101068974	0.25	0.0599999949336052	MCA
19221	NeonatalSkin.Neuron	Gldn	2	29	34	0.0645161271095276	0.0555555559694767	0.0597014911472797	MCA
1478	NeonatalSkin.Neuron	Egfl8	20	682	16	0.0284900292754173	0.555555582046509	0.0542005449533463	MCA
20242	NeonatalSkin.Neuron	Gm28342	1	0	35	1	0.0277777779847383	0.0540540553629398	MCA
5791	NeonatalSkin.Neutrophil	Dppa1	1	5	11	0.16666667163372	0.0833333358168602	0.111111111938953	MCA
826	NeonatalSkin.Neutrophil	Gm37622	1	8	11	0.111111111938953	0.0833333358168602	0.095238097012043	MCA
818	NeonatalSkin.Neutrophil	Gm24727	1	11	11	0.0833333358168602	0.0833333358168602	0.0833333358168602	MCA
10071	NeonatalSkin.Neutrophil	Il31ra	2	60	10	0.0322580635547638	0.16666667163372	0.0540540553629398	MCA
8382	NeonatalSkin.Neutrophil	Gm7857	1	29	11	0.0333333350718021	0.0833333358168602	0.0476190485060215	MCA
6671	NeonatalSkin.Osteoblast_Dlk1 high	Agtr2	159	2235	206	0.0664160400629044	0.435616433620453	0.115259148180485	MCA
2004	NeonatalSkin.Osteoblast_Dlk1 high	Cfd	210	3713	155	0.0535304620862007	0.57534247636795	0.0979477614164352	MCA
5522	NeonatalSkin.Osteoblast_Dlk1 high	Adam33	103	2072	262	0.0473563224077225	0.282191783189774	0.0811023637652397	MCA
10215	NeonatalSkin.Osteoblast_Dlk1 high	Sult5a1	53	1201	312	0.0422647520899773	0.145205467939377	0.0654725134372711	MCA
11022	NeonatalSkin.Osteoblast_Dlk1 high	Aspn	225	6523	140	0.0333432108163834	0.616438388824463	0.0632644444704056	MCA
23162	NeonatalSkin.Osteoblast_Ppic high	Cfd	573	3350	324	0.146061688661575	0.638795971870422	0.237759336829185	MCA
7001	NeonatalSkin.Osteoblast_Ppic high	Adam33	264	1911	633	0.121379315853119	0.294314384460449	0.171875014901161	MCA
26061	NeonatalSkin.Osteoblast_Ppic high	Col7a1	156	764	741	0.169565230607986	0.173913046717644	0.171711608767509	MCA
13885	NeonatalSkin.Osteoblast_Ppic high	a	170	974	727	0.148601397871971	0.189520627260208	0.166585013270378	MCA
8586	NeonatalSkin.Osteoblast_Ppic high	Osr2	399	3776	498	0.0955688580870628	0.444816052913666	0.157334387302399	MCA
5143	NeonatalSkin.Smooth muscle cell_Acta2 high	Rergl	16	114	44	0.123076923191547	0.266666680574417	0.168421059846878	MCA
27731	NeonatalSkin.Smooth muscle cell_Acta2 high	H2-M9	3	12	57	0.200000002980232	0.0500000007450581	0.0799999982118607	MCA
42631	NeonatalSkin.Smooth muscle cell_Acta2 high	Olfr558	8	186	52	0.0412371121346951	0.133333340287209	0.062992125749588	MCA
32141	NeonatalSkin.Smooth muscle cell_Acta2 high	Kcnt1	7	198	53	0.0341463387012482	0.116666667163372	0.0528301894664764	MCA
2383	NeonatalSkin.Smooth muscle cell_Acta2 high	Gja5	4	94	56	0.0408163256943226	0.0666666701436043	0.0506329126656055	MCA
398	NeonatalSkin.Stromal cell_Akr1c18 high	Akr1c18	38	379	23	0.0911270976066589	0.622950851917267	0.158995822072029	MCA
5860	NeonatalSkin.Stromal cell_Akr1c18 high	Rtl1	2	50	59	0.0384615398943424	0.0327868834137917	0.0353982299566269	MCA
3587	NeonatalSkin.Stromal cell_Akr1c18 high	Krtdap	16	834	45	0.018823528662324	0.262295067310333	0.0351262353360653	MCA
4029	NeonatalSkin.Stromal cell_Akr1c18 high	Mir7668	2	51	59	0.0377358496189117	0.0327868834137917	0.0350877195596695	MCA
3731	NeonatalSkin.Stromal cell_Akr1c18 high	Lrrn4cl	27	1484	34	0.0178689602762461	0.4426229596138	0.0343511439859867	MCA
8173	NeonatalSkin.Stromal cell_Gas6 high	Ptgfr	75	803	307	0.0854214131832123	0.196335077285767	0.119047626852989	MCA
1961	NeonatalSkin.Stromal cell_Gas6 high	Cfd	243	3680	139	0.0619423873722553	0.63612562417984	0.112891986966133	MCA
6611	NeonatalSkin.Stromal cell_Gas6 high	Agtr2	130	2264	252	0.0543024241924286	0.340314149856567	0.093659944832325	MCA
555	NeonatalSkin.Stromal cell_Gas6 high	Adam33	119	2056	263	0.0547126419842243	0.311518341302872	0.0930778235197067	MCA
24921	NeonatalSkin.Stromal cell_Gas6 high	Cyp26b1	61	971	321	0.0591085255146027	0.159685865044594	0.0862800553441048	MCA
854	Ovary.Cumulus cell_Car14 high	Amh	198	256	404	0.436123311519623	0.328903645277023	0.375	MCA
6144	Ovary.Cumulus cell_Car14 high	Inha	602	3482	0	0.147404506802559	1	0.25693553686142	MCA
12699	Ovary.Cumulus cell_Car14 high	Wfdc10	157	532	445	0.227866470813751	0.26079735159874	0.243222311139107	MCA
5942	Ovary.Cumulus cell_Car14 high	Hsd17b1	199	978	403	0.169073924422264	0.330564767122269	0.223721191287041	MCA
1759	Ovary.Cumulus cell_Car14 high	Car14	300	1913	302	0.135562583804131	0.498338878154755	0.213143870234489	MCA
5171	Ovary.Cumulus cell_Nupr1 high	Inha	256	3828	18	0.062683641910553	0.934306561946869	0.117485083639622	MCA
99201	Ovary.Cumulus cell_Nupr1 high	Tdrd5	64	872	210	0.0683760717511177	0.233576640486717	0.105785124003887	MCA
644	Ovary.Cumulus cell_Nupr1 high	Akr1cl	261	4999	13	0.0496197715401649	0.952554762363434	0.0943259820342064	MCA
3123	Ovary.Cumulus cell_Nupr1 high	Esr2	18	144	256	0.111111111938953	0.0656934306025505	0.0825688093900681	MCA
4269	Ovary.Cumulus cell_Nupr1 high	Gm45260	11	23	263	0.323529422283173	0.0401459857821465	0.0714285746216774	MCA
2720	Ovary.Cumulus cell_Ube2c high	Cyp19a1	105	149	302	0.413385838270187	0.257985264062881	0.317700445652008	MCA
5892	Ovary.Cumulus cell_Ube2c high	Hsd17b1	228	949	179	0.193712830543518	0.560196578502655	0.287878811359406	MCA
831	Ovary.Cumulus cell_Ube2c high	Amh	90	364	317	0.198237881064415	0.221130236983299	0.209059238433838	MCA
22291	Ovary.Cumulus cell_Ube2c high	Chst8	127	755	280	0.143990933895111	0.312039315700531	0.197051972150803	MCA
40521	Ovary.Cumulus cell_Ube2c high	Fshr	50	77	357	0.393700778484344	0.122850120067596	0.187265917658806	MCA
2344	Ovary.Granulosa cell_Inhba high	Cyp19a1	48	206	188	0.188976377248764	0.203389838337898	0.195918366312981	MCA
4958	Ovary.Granulosa cell_Inhba high	Hsd17b1	126	1051	110	0.107051827013493	0.533898293972015	0.178343966603279	MCA
6210	Ovary.Granulosa cell_Inhba high	Mro	39	256	197	0.132203385233879	0.165254235267639	0.14689265191555	MCA
5134	Ovary.Granulosa cell_Inhba high	Inhba	168	2382	68	0.0658823549747467	0.711864411830902	0.120603010058403	MCA
6471	Ovary.Granulosa cell_Inhba high	Nap1l5	135	1913	101	0.06591796875	0.572033882141113	0.118213661015034	MCA
679	Ovary.Granulosa cell_Kctd14 high	Amh	89	365	152	0.196035236120224	0.369294583797455	0.256115108728409	MCA
108741	Ovary.Granulosa cell_Kctd14 high	Wfdc10	98	591	143	0.142235115170479	0.406639009714127	0.210752695798874	MCA
7893	Ovary.Granulosa cell_Kctd14 high	RP24-337D17.1	37	111	204	0.25	0.153526976704597	0.190231367945671	MCA
8993	Ovary.Granulosa cell_Kctd14 high	Slc18a2	88	750	153	0.105011932551861	0.365145236253738	0.163113996386528	MCA
3601	Ovary.Granulosa cell_Kctd14 high	Gdpd2	55	447	186	0.109561756253242	0.228215768933296	0.148048460483551	MCA
5635	Ovary.Large luteal cell	Kcnab3	85	606	121	0.123010128736496	0.412621349096298	0.189520627260208	MCA
59011	Ovary.Large luteal cell	Lhcgr	115	1043	91	0.0993091613054276	0.558252453804016	0.168621703982353	MCA
1847	Ovary.Large luteal cell	Cemip	85	749	121	0.101918466389179	0.412621349096298	0.163461536169052	MCA
5923	Ovary.Large luteal cell	Lipg	64	577	142	0.0998439937829971	0.310679614543915	0.151121601462364	MCA
7157	Ovary.Large luteal cell	Nrn1	155	2067	51	0.0697569772601128	0.752427160739899	0.127677112817764	MCA
7275	Ovary.luteal cells	Lhcgr	446	712	77	0.385146796703339	0.852772533893585	0.530636548995972	MCA
94531	Ovary.luteal cells	Plin5	314	561	209	0.358857154846191	0.600382447242737	0.449213147163391	MCA
6964	Ovary.luteal cells	Kcnab3	256	435	267	0.370477557182312	0.489483743906021	0.421746283769608	MCA
12037	Ovary.luteal cells	Star	376	908	147	0.292834877967834	0.71892923116684	0.416159391403198	MCA
5359	Ovary.luteal cells	Gm29440	157	79	366	0.665254235267639	0.300191223621368	0.413702249526978	MCA
9141	Ovary.Macrophage_Lyz2 high	Bach2os	4	33	83	0.10810811072588	0.0459770113229752	0.0645161271095276	MCA
5017	Ovary.Macrophage_Lyz2 high	Ms4a7	45	1957	42	0.0224775224924088	0.517241418361664	0.0430828146636486	MCA
31381	Ovary.Macrophage_Lyz2 high	Gm13391	4	98	83	0.0392156876623631	0.0459770113229752	0.0423280410468578	MCA
1570	Ovary.Macrophage_Lyz2 high	Clec4b1	20	1009	67	0.0194363463670015	0.229885056614876	0.0358422957360744	MCA
1898	Ovary.Macrophage_Lyz2 high	Cyp11a1	61	3905	26	0.0153807355090976	0.701149463653564	0.0301011577248573	MCA
37881	Ovary.Marcrophage_Cd74 high	Scd4	2	74	33	0.0263157896697521	0.0571428574621677	0.0360360369086266	MCA
17602	Ovary.Marcrophage_Cd74 high	Gm45474	2	83	33	0.0235294122248888	0.0571428574621677	0.0333333350718021	MCA
495	Ovary.Marcrophage_Cd74 high	Bach2os	1	36	34	0.0270270276814699	0.0285714287310839	0.0277777779847383	MCA
28271	Ovary.Marcrophage_Cd74 high	Nphs2	1	42	34	0.0232558138668537	0.0285714287310839	0.0256410259753466	MCA
17491	Ovary.Marcrophage_Cd74 high	Gm37370	1	48	34	0.0204081628471613	0.0285714287310839	0.0238095242530107	MCA
52311	Ovary.Ovarian surface epithelium cell	Msln	32	166	52	0.161616161465645	0.380952388048172	0.226950347423553	MCA
1859	Ovary.Ovarian surface epithelium cell	Crygb	7	13	77	0.349999994039536	0.0833333358168602	0.134615376591682	MCA
3661	Ovary.Ovarian surface epithelium cell	Gng13	48	802	36	0.056470587849617	0.571428596973419	0.102783724665642	MCA
10871	Ovary.Ovarian surface epithelium cell	Bnc1	5	14	79	0.263157904148102	0.0595238134264946	0.0970873832702637	MCA
397	Ovary.Ovarian surface epithelium cell	Adamts19	13	175	71	0.0691489353775978	0.154761910438538	0.0955882370471954	MCA
32081	Ovary.Ovarian vascular surface endothelium cell	Fam167b	65	1207	88	0.0511006265878677	0.424836605787277	0.0912280678749084	MCA
5689	Ovary.Ovarian vascular surface endothelium cell	Lrrc3b	13	127	140	0.0928571447730064	0.0849673226475716	0.0887371972203255	MCA
2595	Ovary.Ovarian vascular surface endothelium cell	Dll4	38	701	115	0.0514208376407623	0.248366013169289	0.0852017924189568	MCA
9479	Ovary.Ovarian vascular surface endothelium cell	Sox18	28	486	125	0.0544747076928616	0.183006525039673	0.0839580148458481	MCA
31212	Ovary.Ovarian vascular surface endothelium cell	Exoc3l	32	682	121	0.044817928224802	0.209150329232216	0.0738177597522736	MCA
5896	Ovary.Small luteal cell	Lhcgr	220	938	338	0.189982727169991	0.394265234470367	0.256410241127014	MCA
24841	Ovary.Small luteal cell	Cyp11a1	509	3457	49	0.128340899944305	0.912186324596405	0.225022107362747	MCA
5273	Ovary.Small luteal cell	Hsd3b1	535	4028	23	0.117247432470322	0.958781361579895	0.208943575620651	MCA
6782	Ovary.Small luteal cell	Akr1cl	521	4739	37	0.0990494340658188	0.933691740036011	0.179099351167679	MCA
9441	Ovary.Small luteal cell	Sfrp4	283	2589	275	0.0985376015305519	0.507168471813202	0.165014579892159	MCA
764	Ovary.Stroma cell	Akr1cl	398	4862	86	0.0756653994321823	0.822314023971558	0.13857938349247	MCA
5832	Ovary.Stroma cell	Actr3b	92	867	392	0.0959332659840584	0.190082639455795	0.127512127161026	MCA
6041	Ovary.Stroma cell	Inha	275	3809	209	0.0673359408974648	0.568181812763214	0.120402805507183	MCA
78781	Ovary.Stroma cell	Nr5a1	67	598	417	0.100751876831055	0.138429746031761	0.116623148322105	MCA
5828	Ovary.Stroma cell	Hsd3b1	258	4305	226	0.0565417483448982	0.533057868480682	0.102238953113556	MCA
9976	Ovary.Thecal cell	Serpina5	166	197	307	0.457300245761871	0.350951373577118	0.39712917804718	MCA
3166	Ovary.Thecal cell	E330017L17Rik	141	201	332	0.412280708551407	0.298097252845764	0.346012264490128	MCA
1538	Ovary.Thecal cell	Bpifb4	116	243	357	0.323119759559631	0.24524313211441	0.278846144676208	MCA
10721	Ovary.Thecal cell	Star	227	1057	246	0.17679126560688	0.47991544008255	0.258394986391068	MCA
6873	Ovary.Thecal cell	Mgarp	433	2596	40	0.142951473593712	0.915433406829834	0.247287258505821	MCA
3818	Pancreas.Acinar cell	Gp2	224	203	36	0.524590134620667	0.861538469791412	0.652110636234283	MCA
7148	Pancreas.Acinar cell	Reg2	163	84	97	0.659919023513794	0.626923084259033	0.642998039722443	MCA
15881	Pancreas.Acinar cell	Cela2a	230	314	30	0.422794103622437	0.884615421295166	0.572139322757721	MCA
2089	Pancreas.Acinar cell	Cuzd1	130	192	130	0.403726726770401	0.5	0.446735411882401	MCA
9195	Pancreas.Acinar cell	Try10	72	45	188	0.615384638309479	0.276923060417175	0.381962865591049	MCA
13761	Pancreas.B cell	Gm28370	1	0	15	1	0.0625	0.117647059261799	MCA
1672	Pancreas.B cell	Ighv5-2	1	0	15	1	0.0625	0.117647059261799	MCA
1675	Pancreas.B cell	Igkv4-58	2	16	14	0.111111111938953	0.125	0.117647059261799	MCA
1671	Pancreas.B cell	Ighv10-1	1	2	15	0.333333343267441	0.0625	0.105263158679008	MCA
2726	Pancreas.B cell	RP24-88B13.8	1	2	15	0.333333343267441	0.0625	0.105263158679008	MCA
2476	Pancreas.Dendrtic cell	Gm30978	2	33	32	0.0571428574621677	0.0588235296308994	0.0579710155725479	MCA
6962	Pancreas.Dendrtic cell	Xcr1	8	236	26	0.0327868834137917	0.235294118523598	0.0575539581477642	MCA
2372	Pancreas.Dendrtic cell	Gm11875	1	0	33	1	0.0294117648154497	0.0571428574621677	MCA
2419	Pancreas.Dendrtic cell	Gm15164	1	0	33	1	0.0294117648154497	0.0571428574621677	MCA
24261	Pancreas.Dendrtic cell	Gm15578	1	0	33	1	0.0294117648154497	0.0571428574621677	MCA
26231	Pancreas.Dividing cell	Gm572	1	0	11	1	0.0833333358168602	0.15384615957737	MCA
25873	Pancreas.Dividing cell	Gm37420	1	4	11	0.200000002980232	0.0833333358168602	0.117647059261799	MCA
837	Pancreas.Dividing cell	C230066G23Rik	1	6	11	0.142857149243355	0.0833333358168602	0.105263158679008	MCA
26361	Pancreas.Dividing cell	Gm6493	1	9	11	0.100000001490116	0.0833333358168602	0.0909090936183929	MCA
2619	Pancreas.Dividing cell	Gm5602	1	10	11	0.0909090936183929	0.0833333358168602	0.0869565233588219	MCA
12559	Pancreas.Ductal cell	Tm4sf4	267	653	114	0.290217399597168	0.700787365436554	0.410453498363495	MCA
28091	Pancreas.Ductal cell	Crp	101	273	280	0.2700534760952	0.265091866254807	0.26754966378212	MCA
30881	Pancreas.Ductal cell	Dcdc2a	167	760	214	0.180151030421257	0.438320189714432	0.255351662635803	MCA
9331	Pancreas.Ductal cell	Pkhd1	81	189	300	0.300000011920929	0.212598413228989	0.248847931623459	MCA
91	Pancreas.Ductal cell	1700049E15Rik	67	93	314	0.418750017881393	0.17585301399231	0.247689455747604	MCA
8533	Pancreas.Endocrine cell	Slc30a8	33	151	49	0.179347828030586	0.402439028024673	0.248120307922363	MCA
383	Pancreas.Endocrine cell	Abcc8	44	238	38	0.156028360128403	0.53658539056778	0.241758242249489	MCA
2125	Pancreas.Endocrine cell	Cryba2	30	153	52	0.163934424519539	0.365853667259216	0.22641509771347	MCA
23262	Pancreas.Endocrine cell	Dbpht2	11	15	71	0.423076927661896	0.134146347641945	0.203703701496124	MCA
8174	Pancreas.Endocrine cell	Scg2	52	385	30	0.118993140757084	0.634146332740784	0.200385361909866	MCA
6343	Pancreas.Endothelial cell_Fabp4 high	Ins1	562	3473	0	0.139281287789345	1	0.244507297873497	MCA
2783	Pancreas.Endothelial cell_Fabp4 high	Cyp1a1	118	312	444	0.274418592453003	0.209964409470558	0.237903207540512	MCA
6150	Pancreas.Endothelial cell_Fabp4 high	Iapp	452	2995	110	0.131128519773483	0.804270505905151	0.225492656230927	MCA
6344	Pancreas.Endothelial cell_Fabp4 high	Ins2	562	3864	0	0.126976951956749	1	0.225340828299522	MCA
1001	Pancreas.Endothelial cell_Fabp4 high	Aplnr	144	601	418	0.193288594484329	0.256227761507034	0.220351934432983	MCA
4048	Pancreas.Endothelial cell_Lrg1 high	RP23-442M18.6	1	0	20	1	0.0476190485060215	0.0909090936183929	MCA
40461	Pancreas.Endothelial cell_Lrg1 high	RP23-271F18.2	1	2	20	0.333333343267441	0.0476190485060215	0.0833333358168602	MCA
4396	Pancreas.Endothelial cell_Lrg1 high	Rps19-ps9	1	5	20	0.16666667163372	0.0476190485060215	0.0740740746259689	MCA
2047	Pancreas.Endothelial cell_Lrg1 high	Gm22739	1	6	20	0.142857149243355	0.0476190485060215	0.0714285746216774	MCA
2005	Pancreas.Endothelial cell_Lrg1 high	Gm12244	1	7	20	0.125	0.0476190485060215	0.0689655169844627	MCA
5792	Pancreas.Endothelial cell_Tm4sf1 high	Alox12	58	590	78	0.089506171643734	0.426470577716827	0.147959187626839	MCA
8132	Pancreas.Endothelial cell_Tm4sf1 high	Sema3g	36	320	100	0.101123593747616	0.264705896377563	0.14634145796299	MCA
8946	Pancreas.Endothelial cell_Tm4sf1 high	Syt15	17	93	119	0.154545456171036	0.125	0.138211384415627	MCA
3424	Pancreas.Endothelial cell_Tm4sf1 high	Gja4	75	1108	61	0.0633981376886368	0.551470577716827	0.113722518086433	MCA
86411	Pancreas.Endothelial cell_Tm4sf1 high	Sox18	31	483	105	0.0603112876415253	0.227941170334816	0.0953846201300621	MCA
2199	Pancreas.Erythroblast_Hbb-bt high	Gm10371	3	24	46	0.111111111938953	0.0612244866788387	0.0789473652839661	MCA
419	Pancreas.Erythroblast_Hbb-bt high	Apol11b	3	39	46	0.0714285746216774	0.0612244866788387	0.0659340620040894	MCA
2299	Pancreas.Erythroblast_Hbb-bt high	Gm43657	2	18	47	0.100000001490116	0.0408163256943226	0.0579710155725479	MCA
22731	Pancreas.Erythroblast_Hbb-bt high	Gm2862	1	0	48	1	0.0204081628471613	0.0399999991059303	MCA
2257	Pancreas.Erythroblast_Hbb-bt high	Gm22613	1	3	48	0.25	0.0204081628471613	0.0377358496189117	MCA
21701	Pancreas.Erythroblast_Igkc high	Cela3b	661	1762	107	0.272802323102951	0.860677063465118	0.414290219545364	MCA
8881	Pancreas.Erythroblast_Igkc high	Pnlip	582	1517	186	0.277274876832962	0.7578125	0.405999302864075	MCA
12374	Pancreas.Erythroblast_Igkc high	Try4	575	1569	193	0.268190294504166	0.748697876930237	0.394917577505112	MCA
128	Pancreas.Erythroblast_Igkc high	2210010C04Rik	563	1525	205	0.269636034965515	0.733072876930237	0.394257724285126	MCA
2777	Pancreas.Erythroblast_Igkc high	Ctrl	532	1467	236	0.266133069992065	0.692708373069763	0.38453197479248	MCA
2208	Pancreas.Glial cell	RP24-325N9.4	1	5	10	0.16666667163372	0.0909090936183929	0.117647059261799	MCA
943	Pancreas.Glial cell	Fate1	1	7	10	0.125	0.0909090936183929	0.105263158679008	MCA
1114	Pancreas.Glial cell	Gm38071	2	41	9	0.0465116277337074	0.181818187236786	0.0740740746259689	MCA
1088	Pancreas.Glial cell	Gm10710	1	17	10	0.0555555559694767	0.0909090936183929	0.0689655169844627	MCA
442	Pancreas.Glial cell	8030487O14Rik	1	19	10	0.0500000007450581	0.0909090936183929	0.0645161271095276	MCA
1103	Pancreas.Granulocyte	Gm23127	1	11	12	0.0833333358168602	0.0769230797886848	0.0799999982118607	MCA
111521	Pancreas.Granulocyte	Gm44663	1	11	12	0.0833333358168602	0.0769230797886848	0.0799999982118607	MCA
11113	Pancreas.Granulocyte	Gm38399	1	17	12	0.0555555559694767	0.0769230797886848	0.0645161271095276	MCA
11101	Pancreas.Granulocyte	Gm30173	1	24	12	0.0399999991059303	0.0769230797886848	0.0526315793395042	MCA
593	Pancreas.Granulocyte	9530052C20Rik	1	55	12	0.0178571436554193	0.0769230797886848	0.028985507786274	MCA
1743	Pancreas.Macrophage	Cd163	94	1036	171	0.0831858441233635	0.354716956615448	0.134767025709152	MCA
5404	Pancreas.Macrophage	Ins1	265	3770	0	0.0656753405928612	1	0.123255826532841	MCA
10990	Pancreas.Macrophage	Try4	140	2004	125	0.0652985125780106	0.528301894664764	0.116230808198452	MCA
18981	Pancreas.Macrophage	Cela3b	155	2268	110	0.0639702826738358	0.584905624389648	0.115327373147011	MCA
52131	Pancreas.Macrophage	Iapp	211	3236	54	0.0612126514315605	0.796226382255554	0.113685347139835	MCA
28461	Pancreas.Macrophage_Ly6c2 high	RP23-308N3.4	1	0	12	1	0.0769230797886848	0.142857149243355	MCA
13841	Pancreas.Macrophage_Ly6c2 high	Gm12796	1	1	12	0.5	0.0769230797886848	0.133333340287209	MCA
2919	Pancreas.Macrophage_Ly6c2 high	Rbbp8nl	1	1	12	0.5	0.0769230797886848	0.133333340287209	MCA
1446	Pancreas.Macrophage_Ly6c2 high	Gm43709	1	2	12	0.333333343267441	0.0769230797886848	0.125	MCA
21331	Pancreas.Macrophage_Ly6c2 high	Mir143	1	5	12	0.16666667163372	0.0769230797886848	0.105263158679008	MCA
32212	Pancreas.Smooth muscle cell_Acta2 high	Olfr78	5	46	16	0.0980392172932625	0.238095253705978	0.138888895511627	MCA
1873	Pancreas.Smooth muscle cell_Acta2 high	Gm1335	2	18	19	0.100000001490116	0.095238097012043	0.0975609719753265	MCA
1518	Pancreas.Smooth muscle cell_Acta2 high	Ephx3	7	124	14	0.0534351170063019	0.333333343267441	0.0921052694320679	MCA
18991	Pancreas.Smooth muscle cell_Acta2 high	Gm18407	1	0	20	1	0.0476190485060215	0.0909090936183929	MCA
19071	Pancreas.Smooth muscle cell_Acta2 high	Gm26335	1	0	20	1	0.0476190485060215	0.0909090936183929	MCA
