"atlas","dataset","celltype","total_cells","total_features","rho","pvalue"
"MCA","Testis","Spermatocyte_Slc2a3 high",816,17503,0.568222613195424,0
"MCA","Testis","Spermatogonia_1700001P01Rik high",987,16749,0.531292654392046,0
"MCA","Testis","Spermatogonia_Tbc1d23 high",180,14411,0.57144893688286,0
"MCA","Thymus","abT cell",237,10364,0.481532838643353,0
"MCA","Thymus","B cell",2261,13294,0.446602808899339,0
"MCA","Thymus","DPT cell",1012,12444,0.447064466513308,0
"MCA","Thymus","gdT cell",77,9418,0.560750428910101,0
"MCA","Thymus","Pre T cell",18,6149,0.634628023222266,0
"MCA","Thymus","Proliferating thymocyte",403,11462,0.51784189741324,0
"MCA","Thymus","T cell_Id2 high",26,6138,0.637782758255187,0
"MCA","Thymus","T cell_Ms4a4b high",255,10893,0.535479833653077,0
"MCA","TrophoblastStemCells","MEF",854,14486,0.602725556978707,0
"MCA","TrophoblastStemCells","TS_dif_epithelial",42,7595,0.656757946725485,0
"MCA","TrophoblastStemCells","TS_Mrp155_high",11,2678,0.709191273616678,0
"MCA","TrophoblastStemCells","TS_Mrpl12_high",16180,20127,0.55615410496661,0
"MCA","TrophoblastStemCells","TS_Rps28_high",2402,16721,0.612330779606158,0
"MCA","Uterus","B cell",16,5832,0.673333295891117,0
"MCA","Uterus","Dendritic cell",131,9400,0.569186096986099,0
"MCA","Uterus","Endothelial cell_Cldn5 high",29,6241,0.625448050087811,0
"MCA","Uterus","Endothelial cell_Tm4sf1 high",236,11261,0.546467720407276,0
"MCA","Uterus","Glandular epithelium_Ltf high",66,9630,0.621091741052393,0
"MCA","Uterus","Glandular epithelium_Sprr2f high",187,12937,0.593852991378561,0
"MCA","Uterus","Granulocyte",76,8949,0.553346283577855,0
"MCA","Uterus","Keratinocyte",25,6222,0.643886514461453,0
"MCA","Uterus","Macrophage",247,11671,0.536548679624343,0
"MCA","Uterus","Monocyte",78,8176,0.565722805056755,0
"MCA","Uterus","Muscle cell_Mgp high",530,12740,0.529791228149188,0
"MCA","Uterus","Muscle cell_Pcp4 high",34,6164,0.621456069426124,0
"MCA","Uterus","NK cell",186,11138,0.544581344548552,0
"MCA","Uterus","Smooth muscle cell_Rgs5 high",43,6186,0.594718549919639,0
"MCA","Uterus","Stromal cell_Ccl11 high",489,14223,0.598625901702146,0
"MCA","Uterus","Stromal cell_Cxcl14 high",445,12469,0.530578769134073,0
"MCA","Uterus","Stromal cell_Gm23935 high",90,9834,0.590131873863431,0
"MCA","Uterus","Stromal cell_Has1 high",268,13107,0.584859886829689,0
"MCA","Uterus","Stromal cell_Hsd11b2 high",563,13271,0.55949848339456,0
"TM, 10X","Bladder","basal cell of urothelium",266,13730,0.66219214981665,0
"TM, 10X","Bladder","bladder cell",923,15415,0.64826445863033,0
"TM, 10X","Bladder","endothelial cell",68,11789,0.653658710621696,0
"TM, 10X","Bladder","leukocyte",57,12040,0.621864499906806,0
"TM, 10X","Bladder","mesenchymal cell",1186,15289,0.637969774165035,0
"TM, 10X","Heart","cardiac muscle cell",83,11836,0.612182457699532,0
"TM, 10X","Heart","endocardial cell",65,11720,0.612873199057616,0
"TM, 10X","Heart","endothelial cell",178,12307,0.545590845357497,0
"TM, 10X","Heart","erythrocyte",55,11208,0.638626922273191,0
"TM, 10X","Heart","fibroblast",222,13565,0.589471102293053,0
"TM, 10X","Heart","smooth muscle cell",21,9622,0.667711221209205,0
"TM, 10X","Kidney","endothelial cell",45,11882,0.578872782023296,0
"TM, 10X","Kidney","fenestrated cell",345,13711,0.537495220299131,0
"TM, 10X","Kidney","fibroblast",113,14042,0.585730531276638,0
"TM, 10X","Kidney","kidney collecting duct cell",72,12121,0.609627940096673,0
"TM, 10X","Kidney","kidney tubule cell",1921,15616,0.582144801568712,0
"TM, 10X","Kidney","leukocyte",54,11359,0.58762029646401,0
"TM, 10X","Kidney","macrophage",181,12751,0.61474580995364,0
"TM, 10X","Kidney","smooth muscle cell",50,11553,0.635404826848172,0
"TM, 10X","Liver","endothelial cell",20,8047,0.664457249853477,0
"TM, 10X","Liver","hepatocyte",1006,13429,0.604958845398941,0
"TM, 10X","Lung","B cell",205,11362,0.617112479367364,0
"TM, 10X","Lung","ciliated cell",41,12254,0.652117876274489,0
"TM, 10X","Lung","Clara cell",5,8719,0.796699892826103,0
"TM, 10X","Lung","dendritic cell",225,11986,0.635220423218607,0
"TM, 10X","Lung","endothelial cell",425,13523,0.562496090601347,0
"TM, 10X","Lung","leukocyte",151,10775,0.5965717962514,0
"TM, 10X","Lung","macrophage",456,14457,0.607633986887921,0
"TM, 10X","Lung","mast cell",22,6059,0.739929696781452,0
"TM, 10X","Lung","mesothelial cell",24,10512,0.680279671806888,0
"TM, 10X","Lung","monocyte",145,11887,0.67514692495037,0
"TM, 10X","Lung","natural killer cell",832,13506,0.599768062905017,0
"TM, 10X","Lung","stromal cell",2534,15583,0.563650030937391,0
"TM, 10X","Lung","T cell",246,12500,0.604458473360673,0
"TM, 10X","Lung","type II pneumocyte",89,12476,0.616774285212036,0
"TM, 10X","Lung","unknown",49,12334,0.571050737482948,0
"TM, 10X","Mammary","B cell",764,13892,0.561483779202025,0
"TM, 10X","Mammary","basal cell",393,14162,0.653189864474449,0
"TM, 10X","Mammary","endothelial cell",251,13414,0.632490272738167,0
"TM, 10X","Mammary","luminal cell of lactiferous duct",430,14927,0.618795300228289,0
"TM, 10X","Mammary","macrophage",186,13296,0.616321559363512,0
"TM, 10X","Mammary","stromal cell",697,14966,0.621454356452627,0
"TM, 10X","Mammary","T cell",1760,14784,0.58756245509889,0
"TM, 10X","Marrow","B cell",390,12791,0.611634697109569,0
"TM, 10X","Marrow","erythrocyte",142,9333,0.652609742553611,0
"TM, 10X","Marrow","Fraction A pre-pro B cell",63,10166,0.640492221265512,0
"TM, 10X","Marrow","granulocyte",770,12508,0.605901451205197,0
"TM, 10X","Marrow","hematopoietic stem cell",1381,14834,0.609793992440555,0
"TM, 10X","Marrow","macrophage",222,11746,0.635974415149572,0
"TM, 10X","Marrow","monocyte",522,12444,0.66375501509864,0
"TM, 10X","Marrow","T cell",162,11101,0.633360570364173,0
"TM, 10X","Muscle","B cell",463,11837,0.622885299811006,0
"TM, 10X","Muscle","chondroblast",380,13710,0.644404969237714,0
"TM, 10X","Muscle","endothelial cell",1290,14207,0.587699362301375,0
"TM, 10X","Muscle","macrophage",308,13620,0.602652404615786,0
"TM, 10X","Muscle","mesenchymal stem cell",1111,14823,0.635309461814663,0
"TM, 10X","Muscle","skeletal muscle satellite cell",349,12646,0.639781079920931,0
"TM, 10X","Muscle","T cell",323,12424,0.623151402738208,0
"TM, 10X","Muscle","unknown",312,13615,0.572526292049105,0
"TM, 10X","Spleen","B cell",6726,14564,0.582422998272111,0
"TM, 10X","Spleen","dendritic cell",144,11457,0.619375663227617,0
"TM, 10X","Spleen","macrophage",395,13041,0.602655494819908,0
"TM, 10X","Spleen","T cell",2287,13472,0.598373208680777,0
"TM, 10X","Thymus","stromal cell",112,11475,0.613521381628814,0
"TM, 10X","Thymus","T cell",1317,13244,0.590806951885931,0
"TM, 10X","Tongue","basal cell of epidermis",5085,16488,0.648387716430716,0
"TM, 10X","Tongue","keratinocyte",2416,15468,0.671194103682204,0
"TM, 10X","Tongue","unknown",37,9753,0.70063531916709,0
"TM, 10X","Trachea","basal cell of epithelium of trachea",36,11663,0.632840272976072,0
"TM, 10X","Trachea","ciliated epithelial cell",20,9905,0.634910540456403,0
"TM, 10X","Trachea","endothelial cell",1039,14689,0.56481543983104,0
"TM, 10X","Trachea","epithelial cell",829,15613,0.575660520114606,0
"TM, 10X","Trachea","leukocyte",898,14232,0.624905740743898,0
"TM, 10X","Trachea","neuroendocrine cell",543,14242,0.581888595913508,0
"TM, 10X","Trachea","stromal cell",7904,16920,0.597454537348932,0
"TM, FACS","Bladder","basal cell of urothelium",99,14516,0.677655504775158,0
"TM, FACS","Bladder","bladder cell",532,17163,0.637676392477866,0
"TM, FACS","Bladder","mesenchymal cell",656,17419,0.577427364329525,0
"TM, FACS","BrainMicroglia","macrophage",36,11635,0.535888454588664,0
"TM, FACS","BrainMicroglia","microglial cell",4329,20267,0.455503474096236,0
"TM, FACS","BrainNeurons","astrocyte of the cerebral cortex",403,16694,0.440723956296471,0
"TM, FACS","BrainNeurons","Bergmann glial cell",30,12165,0.562590053666931,0
"TM, FACS","BrainNeurons","brain pericyte",132,15173,0.493512137396854,0
"TM, FACS","BrainNeurons","endothelial cell",625,17415,0.465757031095855,0
"TM, FACS","BrainNeurons","neuron",196,17000,0.445463499651052,0
"TM, FACS","BrainNeurons","neuronal stem cell",36,13515,0.558515836970994,0
"TM, FACS","BrainNeurons","oligodendrocyte",1186,17781,0.527699440690037,0
"TM, FACS","BrainNeurons","oligodendrocyte precursor cell",202,16182,0.470524657386875,0
"TM, FACS","BrainNeurons","smooth muscle cell",14,11792,0.626871427830282,0
"TM, FACS","BrainNeurons","unknown",176,15776,0.393821093272619,0
"TM, FACS","Colon","Brush cell of epithelium proper of large intestine",45,15629,0.54153536553046,0
"TM, FACS","Colon","enterocyte of epithelium of large intestine",782,21847,0.498387457860494,0
"TM, FACS","Colon","enteroendocrine cell",25,13627,0.555414156091213,0
"TM, FACS","Colon","epithelial cell of large intestine",1793,21924,0.48739688511806,0
"TM, FACS","Colon","large intestine goblet cell",814,19470,0.57847466389201,0
"TM, FACS","Fat","B cell",513,15795,0.475484714717481,0
"TM, FACS","Fat","endothelial cell",590,17116,0.429675996867469,0
"TM, FACS","Fat","epithelial cell",51,14084,0.589365920472189,0
"TM, FACS","Fat","granulocyte",409,16368,0.467938468774566,0
"TM, FACS","Fat","mesenchymal stem cell of adipose",1924,19391,0.527657732285027,0
"TM, FACS","Fat","myeloid cell",479,17233,0.476397035213309,0
"TM, FACS","Fat","natural killer cell",129,13103,0.516190332537806,0
"TM, FACS","Fat","neutrophil",221,14678,0.514617724510888,0
"TM, FACS","Fat","smooth muscle cell",27,11963,0.579340350677451,0
"TM, FACS","Fat","T cell",366,15848,0.483957446119092,0
"TM, FACS","Heart","cardiac muscle cell",140,15826,0.574667890626656,0
"TM, FACS","Heart","endocardial cell",175,14302,0.506367450957191,0
"TM, FACS","Heart","endothelial cell",1268,20438,0.445168503322303,0
"TM, FACS","Heart","epicardial adipocyte",93,17926,0.463669659888953,0
"TM, FACS","Heart","erythrocyte",11,4881,0.724945268803506,0
"TM, FACS","Heart","fibroblast",2087,19853,0.491181158382997,0
"TM, FACS","Heart","hematopoietic cell",17,12352,0.630229743207313,0
"TM, FACS","Heart","leukocyte",488,16555,0.483680010407144,0
"TM, FACS","Heart","smooth muscle cell",255,18529,0.43593085568551,0
"TM, FACS","Heart","unknown",51,15561,0.503617433142838,0
"TM, FACS","Kidney","endothelial cell",40,11199,0.564322296009312,0
"TM, FACS","Kidney","fenestrated cell",69,12555,0.496408294062348,0
"TM, FACS","Kidney","fibroblast",65,13347,0.410649963458735,0
"TM, FACS","Kidney","kidney collecting duct cell",44,10605,0.570624110415964,0
"TM, FACS","Kidney","kidney tubule cell",261,14594,0.442509849584575,0
"TM, FACS","Kidney","leukocyte",38,11373,0.556340155781501,0
"TM, FACS","Liver","B cell",29,10140,0.59479190652739,0
"TM, FACS","Liver","endothelial cell of hepatic sinusoid",196,15027,0.435859553825627,0
"TM, FACS","Liver","hepatocyte",399,16114,0.699566637713447,0
"TM, FACS","Liver","Kupffer cell",51,11622,0.542387646823779,0
"TM, FACS","Liver","natural killer cell",35,12020,0.576993845109819,0
"TM, FACS","Lung","B cell",55,11459,0.536044557762667,0
"TM, FACS","Lung","ciliated cell",14,11418,0.59376693310878,0
"TM, FACS","Lung","Clara cell",13,10074,0.62684567407618,0
"TM, FACS","Lung","dendritic cell",69,12292,0.506255619778912,0
"TM, FACS","Lung","endothelial cell",738,17348,0.448347002187869,0
"TM, FACS","Lung","epithelial cell",9,9184,0.65052736052355,0
"TM, FACS","Lung","leukocyte",31,8185,0.662399267521398,0
"TM, FACS","Lung","lung neuroendocrine cell",2,5894,0.875284307854667,0
"TM, FACS","Lung","macrophage",69,13801,0.496664924078324,0
"TM, FACS","Lung","mesothelial cell",2,4736,0.90178667807861,0
"TM, FACS","Lung","monocyte",65,12584,0.552507962590013,0
"TM, FACS","Lung","natural killer cell",36,11168,0.558415209971374,0
"TM, FACS","Lung","stromal cell",366,16530,0.457062651134465,0
"TM, FACS","Lung","T cell",55,12070,0.534037327254424,0
"TM, FACS","Lung","type I pneumocyte",2,6329,0.873528506343844,0
"TM, FACS","Lung","type II pneumocyte",94,13952,0.482685308162412,0
"TM, FACS","Mammary","basal cell",1275,18192,0.576166781471228,0
"TM, FACS","Mammary","endothelial cell",49,11495,0.565498498040816,0
"TM, FACS","Mammary","luminal epithelial cell of mammary gland",552,16946,0.561400790061892,0
"TM, FACS","Mammary","stromal cell",428,16461,0.526456688908952,0
"TM, FACS","Marrow","B cell",1848,18883,0.445974479190671,0
"TM, FACS","Marrow","Fraction A pre-pro B cell",177,14612,0.447583881459282,0
"TM, FACS","Marrow","granulocyte",380,15187,0.514285705297435,0
"TM, FACS","Marrow","hematopoietic stem cell",1291,18033,0.550261272769061,0
"TM, FACS","Marrow","monocyte",324,15792,0.539560046585,0
"TM, FACS","Marrow","natural killer cell",136,13873,0.505607451760732,0
"TM, FACS","Marrow","neutrophil",599,16623,0.503699539560246,0
"TM, FACS","Marrow","T cell",142,14565,0.489008644743539,0
"TM, FACS","Muscle","B cell",151,13574,0.481134562070687,0
"TM, FACS","Muscle","endothelial cell",206,15002,0.472349031638721,0
"TM, FACS","Muscle","macrophage",71,12738,0.542489871809524,0
"TM, FACS","Muscle","mesenchymal stem cell",486,16983,0.504195227589613,0
"TM, FACS","Muscle","skeletal muscle satellite cell",546,16745,0.508533355226906,0
"TM, FACS","Muscle","skeletal muscle satellite stem cell",442,16044,0.480333471065458,0
"TM, FACS","Muscle","T cell",35,10816,0.575158619006988,0
"TM, FACS","Pancreas","endothelial cell",49,12855,0.524355018484741,0
"TM, FACS","Pancreas","leukocyte",45,12698,0.526502339571815,0
"TM, FACS","Pancreas","pancreatic A cell",287,16767,0.519435410356387,0
"TM, FACS","Pancreas","pancreatic acinar cell",177,14659,0.412195661754638,0
"TM, FACS","Pancreas","pancreatic D cell",91,15224,0.493710962856408,0
"TM, FACS","Pancreas","pancreatic ductal cell",131,15083,0.460455226637637,0
"TM, FACS","Pancreas","pancreatic PP cell",107,15731,0.496034069747593,0
"TM, FACS","Pancreas","pancreatic stellate cell",29,12487,0.542443034303351,0
"TM, FACS","Pancreas","type B pancreatic cell",411,17209,0.514423539958985,0
"TM, FACS","Skin","basal cell of epidermis",402,16126,0.515713194436015,0
"TM, FACS","Skin","epidermal cell",445,16898,0.529585658082427,0
"TM, FACS","Skin","keratinocyte stem cell",1371,18407,0.479530438500066,0
"TM, FACS","Skin","stem cell of epidermis",45,13151,0.590678665740829,0
"TM, FACS","Spleen","B cell",1238,17449,0.466571767159655,0
"TM, FACS","Spleen","myeloid cell",48,11420,0.515574640253128,0
"TM, FACS","Spleen","T cell",403,15674,0.481135615753277,0
"TM, FACS","Thymus","mesenchymal stem cell",33,12879,0.518027924099268,0
"TM, FACS","Thymus","T cell",1250,18325,0.457788777520025,0
"TM, FACS","Tongue","basal cell of epidermis",1033,18511,0.580369925105701,0
"TM, FACS","Tongue","keratinocyte",361,16923,0.6225644552262,0
"TM, FACS","Trachea","endothelial cell",33,11927,0.59002275806647,0
"TM, FACS","Trachea","epithelial cell",128,17004,0.429754574720205,0
"TM, FACS","Trachea","leukocyte",116,14401,0.56211585969334,0
"TM, FACS","Trachea","stromal cell",569,18028,0.561806289170792,0
"sciATACseq","WholeBrain","Astrocytes",749,156805,0.453439258762021,0
"sciATACseq","WholeBrain","Cerebellar granule cells",3004,166723,0.427744064405636,0
"sciATACseq","WholeBrain","Collisions",489,165796,0.384994408480369,0
"sciATACseq","WholeBrain","Endothelial I cells",18,21916,0.839268248403574,0
"sciATACseq","WholeBrain","Endothelial II cells",161,95386,0.529752278567236,0
"sciATACseq","WholeBrain","Ex. neurons CPN",439,164757,0.429635806897261,0
"sciATACseq","WholeBrain","Ex. neurons CThPN",543,166581,0.404362817282269,0
"sciATACseq","WholeBrain","Ex. neurons SCPN",303,164293,0.431287863149872,0
"sciATACseq","WholeBrain","Hematopoietic progenitors",4,3131,0.995012191631799,0
"sciATACseq","WholeBrain","Inhibitory neurons",1205,166984,0.363024307707877,0
"sciATACseq","WholeBrain","Macrophages",28,40234,0.802786111434318,0
"sciATACseq","WholeBrain","Microglia",191,116290,0.544649923870759,0
"sciATACseq","WholeBrain","Oligodendrocytes",969,150912,0.519115515714142,0
"sciATACseq","WholeBrain","Podocytes",2,3088,0.997688749400594,0
"sciATACseq","WholeBrain","Purkinje cells",195,134081,0.480078986345429,0
"sciATACseq","WholeBrain","SOM+ Interneurons",148,143782,0.526492735273578,0
"sciATACseq","WholeBrain","T cells",4,11613,0.9767570135103,0
"sciATACseq","WholeBrain","Unknown",309,155210,0.490334077067728,0
"sciATACseq","Thymus","B cells",83,87591,0.552044834123382,0
"sciATACseq","Thymus","Collisions",12,42800,0.746744869119708,0
"sciATACseq","Thymus","Dendritic cells",33,71513,0.640792136269979,0
"sciATACseq","Thymus","Enterocytes",2,22033,0.911820211476564,0
"sciATACseq","Thymus","Hematopoietic progenitors",4,13547,0.96369011576746,0
"sciATACseq","Thymus","Macrophages",14,39343,0.793403053197281,0
"sciATACseq","Thymus","Monocytes",31,59139,0.653377232114954,0
"sciATACseq","Thymus","NK cells",6,21376,0.833268244663634,0
"sciATACseq","Thymus","Regulatory T cells",108,78111,0.557841423491392,0
"sciATACseq","Thymus","T cells",7287,166978,0.359464904277154,0
"sciATACseq","Thymus","Unknown",34,84011,0.68903112178411,0
"sciATACseq","Spleen","Activated B cells",244,90460,0.531046010294009,0
"sciATACseq","Spleen","B cells",2197,158297,0.446458981140477,0
"sciATACseq","Spleen","Collisions",148,108722,0.570502069322761,0
"sciATACseq","Spleen","Dendritic cells",197,127293,0.495122405353709,0
"sciATACseq","Spleen","Erythroblasts",53,88403,0.521190165183382,0
"sciATACseq","Spleen","Hematopoietic progenitors",58,53581,0.838845829910493,0
"sciATACseq","Spleen","Immature B cells",3,4420,0.977036033120197,0
"sciATACseq","Spleen","Macrophages",46,74898,0.670312613670906,0
"sciATACseq","Spleen","Monocytes",89,90724,0.657210827039461,0
"sciATACseq","Spleen","NK cells",49,56646,0.611081672526942,0
"sciATACseq","Spleen","Podocytes",4,12276,0.905034108712234,0
"sciATACseq","Spleen","Regulatory T cells",173,90035,0.559732460380442,0
"sciATACseq","Spleen","T cells",715,129411,0.486689378899406,0
"sciATACseq","Spleen","Unknown",43,57031,0.882365601701916,0
"sciATACseq","SmallIntestine","Activated B cells",5,3011,0.996935110833561,0
"sciATACseq","SmallIntestine","B cells",374,163100,0.501544113868036,0
"sciATACseq","SmallIntestine","Dendritic cells",2,7377,0.973241792259134,0
"sciATACseq","SmallIntestine","Endothelial I (glomerular)",7,4506,0.97883122579773,0
"sciATACseq","SmallIntestine","Endothelial I cells",40,32252,0.832898572777318,0
"sciATACseq","SmallIntestine","Endothelial II cells",15,14423,0.946409984697319,0
"sciATACseq","SmallIntestine","Enterocytes",142,146980,0.589701836157163,0
"sciATACseq","SmallIntestine","Hematopoietic progenitors",20,24620,0.950117245163109,0
"sciATACseq","SmallIntestine","Hepatocytes",16,40145,0.846531928595439,0
"sciATACseq","SmallIntestine","Inhibitory neurons",2,9872,0.969345985255372,0
"sciATACseq","SmallIntestine","Macrophages",17,51846,0.879431901262313,0
"sciATACseq","SmallIntestine","Podocytes",18,10802,0.981082049648917,0
"sciATACseq","SmallIntestine","Regulatory T cells",2,1172,0.999834000742498,0
"sciATACseq","SmallIntestine","T cells",63,71708,0.723898000352824,0
"sciATACseq","SmallIntestine","Unknown",3351,167013,0.293643443018379,0
"sciATACseq","PreFrontalCortex","Astrocytes",551,123632,0.516875017986844,0
"sciATACseq","PreFrontalCortex","B cells",4,2927,0.97904328517656,0
"sciATACseq","PreFrontalCortex","Collisions",177,107107,0.581720938285963,0
"sciATACseq","PreFrontalCortex","Dendritic cells",2,1781,0.995151003117441,0
"sciATACseq","PreFrontalCortex","Endothelial I cells",9,8537,0.939851996955624,0
"sciATACseq","PreFrontalCortex","Endothelial II cells",77,58644,0.687682543481023,0
"sciATACseq","PreFrontalCortex","Ex. neurons CPN",1391,166780,0.47751086009083,0
"sciATACseq","PreFrontalCortex","Ex. neurons CThPN",995,166559,0.491361391788881,0
"sciATACseq","PreFrontalCortex","Ex. neurons SCPN",1160,166734,0.400961658977393,0
"sciATACseq","PreFrontalCortex","Inhibitory neurons",320,157457,0.435866384408172,0
"sciATACseq","PreFrontalCortex","Macrophages",12,8425,0.960126979284563,0
"sciATACseq","PreFrontalCortex","Microglia",197,89622,0.581152984013795,0
"sciATACseq","PreFrontalCortex","Oligodendrocytes",458,108486,0.582373271049915,0
"sciATACseq","PreFrontalCortex","Podocytes",10,7921,0.976987376680523,0
"sciATACseq","PreFrontalCortex","SOM+ Interneurons",386,158563,0.532321553833911,0
"sciATACseq","PreFrontalCortex","Unknown",204,135243,0.547928366484203,0
"sciATACseq","Lung","Activated B cells",211,72628,0.574999525661538,0
"sciATACseq","Lung","Alveolar macrophages",557,153385,0.403244375257889,0
"sciATACseq","Lung","B cells",2335,162194,0.392447788343132,0
"sciATACseq","Lung","Cardiomyocytes",9,27482,0.904467581242495,0
"sciATACseq","Lung","Cerebellar granule cells",2,6190,0.997051157936654,0
"sciATACseq","Lung","Collisions",65,76409,0.543932075480201,0
"sciATACseq","Lung","Dendritic cells",575,137288,0.419252435306769,0
"sciATACseq","Lung","Endothelial I cells",189,77608,0.557385233253332,0
"sciATACseq","Lung","Endothelial II cells",1174,164668,0.411707407145973,0
"sciATACseq","Lung","Enterocytes",5,4039,0.991625978596673,0
"sciATACseq","Lung","Hematopoietic progenitors",268,128199,0.632621688141622,0
"sciATACseq","Lung","Hepatocytes",33,72920,0.656704269340361,0
"sciATACseq","Lung","Immature B cells",4,13285,0.837782402016858,0
"sciATACseq","Lung","Inhibitory neurons",5,41943,0.840776541878657,0
"sciATACseq","Lung","Macrophages",51,94081,0.758448667173881,0
"sciATACseq","Lung","Monocytes",205,106451,0.490001407301973,0
"sciATACseq","Lung","NK cells",211,79482,0.473383333603485,0
"sciATACseq","Lung","Oligodendrocytes",2,4206,0.998146243872197,0
"sciATACseq","Lung","Podocytes",4,3221,0.990603558111785,0
"sciATACseq","Lung","Regulatory T cells",131,76883,0.494302314605642,0
"sciATACseq","Lung","Sperm",6,28851,0.904785606980327,0
"sciATACseq","Lung","T cells",639,124396,0.446398458137762,0
"sciATACseq","Lung","Type I pneumocytes",1622,164173,0.378108106882043,0
"sciATACseq","Lung","Type II pneumocytes",156,99810,0.555692702447254,0
"sciATACseq","Lung","Unknown",1535,166909,0.432085695373016,0
"sciATACseq","Liver","Activated B cells",2,1177,0.996896116245761,0
"sciATACseq","Liver","B cells",24,22793,0.846702610177036,0
"sciATACseq","Liver","Collisions",3,2524,0.99252022962853,0
"sciATACseq","Liver","Dendritic cells",8,11303,0.938962690510185,0
"sciATACseq","Liver","Endothelial I (glomerular)",3,1496,0.999643928112019,0
"sciATACseq","Liver","Endothelial I cells",195,69269,0.600372510371316,0
"sciATACseq","Liver","Endothelial II cells",123,53717,0.637484352555446,0
"sciATACseq","Liver","Enterocytes",4,2658,0.998626962223094,0
"sciATACseq","Liver","Hepatocytes",5611,166999,0.361723590723963,0
"sciATACseq","Liver","Macrophages",95,54204,0.729634611973123,0
"sciATACseq","Liver","Monocytes",11,16005,0.866906223426686,0
"sciATACseq","Liver","NK cells",4,5567,0.960525044603451,0
"sciATACseq","Liver","Podocytes",2,2030,0.98841570256088,0
"sciATACseq","Liver","Regulatory T cells",21,22387,0.834779970702825,0
"sciATACseq","Liver","T cells",15,20536,0.834132577223829,0
"sciATACseq","Liver","Unknown",45,37736,0.893956109936695,0
"sciATACseq","LargeIntestine","Activated B cells",7,5909,0.977950434486332,0
"sciATACseq","LargeIntestine","Astrocytes",3,4728,0.962514379596181,0
"sciATACseq","LargeIntestine","B cells",343,155534,0.524085625059381,0
"sciATACseq","LargeIntestine","Cardiomyocytes",2,5774,0.985188112404629,0
"sciATACseq","LargeIntestine","Collisions",4,10078,0.974383754983515,0
"sciATACseq","LargeIntestine","Endothelial I (glomerular)",2,2612,0.984144626111243,0
"sciATACseq","LargeIntestine","Endothelial I cells",25,23389,0.865781700859966,0
"sciATACseq","LargeIntestine","Endothelial II cells",18,19934,0.908661472901845,0
"sciATACseq","LargeIntestine","Enterocytes",4623,167013,0.355380919611661,0
"sciATACseq","LargeIntestine","Hematopoietic progenitors",7,24710,0.941275860951528,0
"sciATACseq","LargeIntestine","Inhibitory neurons",15,40880,0.88655030013017,0
"sciATACseq","LargeIntestine","Macrophages",65,97514,0.727540140793101,0
"sciATACseq","LargeIntestine","NK cells",2,3154,0.979419721260517,0
"sciATACseq","LargeIntestine","Podocytes",3,2245,0.99741433341653,0
"sciATACseq","LargeIntestine","Regulatory T cells",11,19468,0.87537383165414,0
"sciATACseq","LargeIntestine","T cells",122,97444,0.634585315928966,0
"sciATACseq","LargeIntestine","Unknown",1831,166992,0.321486872090065,0
"sciATACseq","Kidney","Activated B cells",10,9245,0.941357826387814,0
"sciATACseq","Kidney","B cells",27,40286,0.749636146713604,0
"sciATACseq","Kidney","Collecting duct",164,104079,0.549644343143219,0
"sciATACseq","Kidney","DCT/CD",499,148480,0.474255485018107,0
"sciATACseq","Kidney","Dendritic cells",13,19626,0.876997071044219,0
"sciATACseq","Kidney","Distal convoluted tubule",319,130966,0.484252051374435,0
"sciATACseq","Kidney","Endothelial I (glomerular)",534,108029,0.543264800918453,0
"sciATACseq","Kidney","Endothelial I cells",24,21459,0.842291461373322,0
"sciATACseq","Kidney","Endothelial II cells",15,24199,0.824053602626245,0
"sciATACseq","Kidney","Hematopoietic progenitors",5,12475,0.962500703149497,0
"sciATACseq","Kidney","Loop of henle",814,154334,0.493247367048084,0
"sciATACseq","Kidney","Macrophages",50,46709,0.751115386993024,0
"sciATACseq","Kidney","Monocytes",3,12797,0.931043577538941,0
"sciATACseq","Kidney","NK cells",3,4386,0.981374219807449,0
"sciATACseq","Kidney","Podocytes",447,126856,0.537304067879849,0
"sciATACseq","Kidney","Proximal tubule",2565,166249,0.455873544713729,0
"sciATACseq","Kidney","Proximal tubule S3",594,159800,0.542086030929129,0
"sciATACseq","Kidney","Regulatory T cells",8,8959,0.949750389290302,0
"sciATACseq","Kidney","T cells",18,20532,0.873404206298085,0
"sciATACseq","Kidney","Unknown",313,146541,0.555509586192326,0
"sciATACseq","Heart","Activated B cells",3,1993,0.995727728645248,0
"sciATACseq","Heart","B cells",79,64588,0.701979148691388,0
"sciATACseq","Heart","Cardiomyocytes",4064,167012,0.414588786369038,0
"sciATACseq","Heart","Collisions",5,7508,0.944652081198142,0
"sciATACseq","Heart","DCT/CD",4,34690,0.81414586744608,0
"sciATACseq","Heart","Dendritic cells",14,21589,0.895091003872408,0
"sciATACseq","Heart","Endothelial I cells",443,112326,0.57801452098354,0
"sciATACseq","Heart","Endothelial II cells",1358,158840,0.480300468562388,0
"sciATACseq","Heart","Enterocytes",2,2173,0.991393732757634,0
"sciATACseq","Heart","Hematopoietic progenitors",8,16834,0.967031196368607,0
"sciATACseq","Heart","Immature B cells",2,4402,0.966382880641938,0
"sciATACseq","Heart","Macrophages",201,114628,0.641676762038369,0
"sciATACseq","Heart","Microglia",4,3716,0.993729512680426,0
"sciATACseq","Heart","Monocytes",5,9921,0.916203943044541,0
